experiment_id,experiment_name,model,feature_group,split,seed,timestamp,metric_mae,metric_UR_share_mae,metric_KPRF_share_mae,metric_LDPR_share_mae,tag_level
knn_B_KNN_ALL_FEATURES_B_20260819_164855,knn_B,KNN,ALL_FEATURES,B,,2026-08-19T16:48:55.582946,10.823241972421116,16.20214832639105,5.315400392547155,10.952177198325138,region
knn_B_KNN_ELECTORAL_ONLY_B_20260819_164855,knn_B,KNN,ELECTORAL_ONLY,B,,2026-08-19T16:48:55.585637,10.773779472327854,14.676011648952427,5.919223271915749,11.726103496115389,region
knn_B_KNN_ROSSTAT_ONLY_B_20260819_164855,knn_B,KNN,ROSSTAT_ONLY,B,,2026-08-19T16:48:55.586924,11.454297955481229,18.104912989735038,6.0456764477780665,10.21230442893058,region
knn_B_KNN_ALL_FEATURES_B_20260819_190853,knn_B,KNN,ALL_FEATURES,B,,2026-08-19T19:08:53.023136,7.706729260916258,8.307091391653694,7.754652513658149,7.058443877436927,region
