experiment_id,experiment_name,model,feature_group,split,seed,timestamp,metric_mae,metric_UR_share_mae,metric_KPRF_share_mae,metric_LDPR_share_mae,tag_level
trees_A_HistGradientBoosting_ALL_FEATURES_A_20260820_113933,trees_A,HistGradientBoosting,ALL_FEATURES,A,,2026-08-20T11:39:33.437652,5.942943031115458,8.469169215361621,5.848812738257158,3.510847139727595,region
trees_A_XGBoost_ALL_FEATURES_A_20260820_113933,trees_A,XGBoost,ALL_FEATURES,A,,2026-08-20T11:39:33.438952,6.01694205853499,8.616629541161931,6.016130323883425,3.4180663105596145,region
trees_A_CatBoost_ALL_FEATURES_A_20260820_113933,trees_A,CatBoost,ALL_FEATURES,A,,2026-08-20T11:39:33.440047,5.284737376414942,7.667268573981502,3.709279510436606,4.477664044826717,region
trees_A_RandomForest_ELECTORAL_ONLY_A_20260820_120635,trees_A,RandomForest,ELECTORAL_ONLY,A,,2026-08-20T12:06:35.503719,5.540513257543503,7.604608675533485,3.6371391445470045,5.379791952550018,region
trees_A_HistGradientBoosting_ELECTORAL_ONLY_A_20260820_120635,trees_A,HistGradientBoosting,ELECTORAL_ONLY,A,,2026-08-20T12:06:35.513249,5.3127989231727435,7.409660319052479,3.987048115247486,4.541688335218265,region
trees_A_XGBoost_ELECTORAL_ONLY_A_20260820_120635,trees_A,XGBoost,ELECTORAL_ONLY,A,,2026-08-20T12:06:35.514172,5.534764592960625,7.70547762907719,3.509696898454491,5.389119251350193,region
trees_A_CatBoost_ELECTORAL_ONLY_A_20260820_120635,trees_A,CatBoost,ELECTORAL_ONLY,A,,2026-08-20T12:06:35.514889,5.394612597782957,7.4665807881636,3.3520460578558384,5.365210947329433,region
trees_A_RandomForest_ROSSTAT_ONLY_A_20260820_120635,trees_A,RandomForest,ROSSTAT_ONLY,A,,2026-08-20T12:06:35.515549,5.816658227258099,8.164186755735797,4.877818347066641,4.40796957897186,region
trees_A_HistGradientBoosting_ROSSTAT_ONLY_A_20260820_120635,trees_A,HistGradientBoosting,ROSSTAT_ONLY,A,,2026-08-20T12:06:35.516222,6.768370385768776,9.697697132945919,6.923405105417417,3.6840089189429923,region
trees_A_XGBoost_ROSSTAT_ONLY_A_20260820_120635,trees_A,XGBoost,ROSSTAT_ONLY,A,,2026-08-20T12:06:35.516887,6.267219814651017,9.440249780311891,3.917555655926128,5.4438540077150295,region
trees_A_CatBoost_ROSSTAT_ONLY_A_20260820_120635,trees_A,CatBoost,ROSSTAT_ONLY,A,,2026-08-20T12:06:35.517532,6.389448487364703,9.45372976413497,4.358910098259574,5.355705599699567,region
trees_A_RandomForest_ALL_FEATURES_A_20260820_125208,trees_A,RandomForest,ALL_FEATURES,A,,2026-08-20T12:52:08.559829,5.206611815140931,7.6750119416345415,4.466329766861063,3.478493736927189,region
trees_A_HistGradientBoosting_ALL_FEATURES_A_20260820_125208,trees_A,HistGradientBoosting,ALL_FEATURES,A,,2026-08-20T12:52:08.573832,5.942943031115458,8.469169215361621,5.848812738257158,3.510847139727595,region
trees_A_XGBoost_ALL_FEATURES_A_20260820_125208,trees_A,XGBoost,ALL_FEATURES,A,,2026-08-20T12:52:08.575595,6.01694205853499,8.616629541161931,6.016130323883425,3.4180663105596145,region
trees_A_CatBoost_ALL_FEATURES_A_20260820_125208,trees_A,CatBoost,ALL_FEATURES,A,,2026-08-20T12:52:08.577672,5.284737376414942,7.667268573981502,3.709279510436606,4.477664044826717,region
