model,experiment,feature_group,level,train_metrics,test_metrics,train_federal,test_federal,test_error_distribution,tuned_params,tuning_mae,n_train,n_test,feature_columns,target_columns
NaivePreviousElection,B,ELECTORAL_ONLY,region,"[{'mae': 11.303465256221099, 'rmse': 13.564972858668282, 'r2': 0.3766493795280905, 'bias': 0.7186043010569078, 'pearson_r': 0.6383116982999735, 'spearman_r': 0.49036199095082666, 'party': 'UR_share', 'n_samples': 249}, {'mae': 4.461504679929387, 'rmse': 5.658510685454073, 'r2': 0.15037891654050606, 'bias': -0.01781184904334625, 'pearson_r': 0.4844341749568977, 'spearman_r': 0.4156195083809213, 'party': 'KPRF_share', 'n_samples': 249}, {'mae': 4.3509093554153155, 'rmse': 5.505295793801845, 'r2': -0.3224948844434481, 'bias': 3.8577396055853255, 'pearson_r': 0.7972673064746955, 'spearman_r': 0.7207460737302633, 'party': 'LDPR_share', 'n_samples': 249}]","[{'mae': 7.0623900434697084, 'rmse': 8.487320571124414, 'r2': 0.716655410330937, 'bias': 5.122094625079643, 'pearson_r': 0.9061206615266978, 'spearman_r': 0.8779858108391755, 'party': 'UR_share', 'n_samples': 83}, {'mae': 7.11896052321385, 'rmse': 8.26462381228018, 'r2': -0.2863655307495425, 'bias': -6.660584843174454, 'pearson_r': 0.7470080987234605, 'spearman_r': 0.6462365140002518, 'party': 'KPRF_share', 'n_samples': 83}, {'mae': 6.628031702819826, 'rmse': 7.583859844658984, 'r2': -3.913856324291923, 'bias': 6.461837478172045, 'pearson_r': 0.8550575848698638, 'spearman_r': 0.8143025061920154, 'party': 'LDPR_share', 'n_samples': 83}]","{2003: {'UR_share': {'federal_actual': np.float64(38.15906792710828), 'federal_pred': np.float64(52.07308687399199), 'federal_error': np.float64(13.914018946883708), 'federal_abs_error': np.float64(13.914018946883708)}, 'KPRF_share': {'federal_actual': np.float64(12.81489793154722), 'federal_pred': np.float64(14.224306429626441), 'federal_error': np.float64(1.4094084980792214), 'federal_abs_error': np.float64(1.4094084980792214)}, 'LDPR_share': {'federal_actual': np.float64(11.635043321976056), 'federal_pred': np.float64(14.393882215108718), 'federal_error': np.float64(2.758838893132662), 'federal_abs_error': np.float64(2.758838893132662)}}, 2007: {'UR_share': {'federal_actual': np.float64(64.9529858857037), 'federal_pred': np.float64(52.4173434669067), 'federal_error': np.float64(-12.535642418796996), 'federal_abs_error': np.float64(12.535642418796996)}, 'KPRF_share': {'federal_actual': np.float64(11.724246522772837), 'federal_pred': np.float64(14.177738878831248), 'federal_error': np.float64(2.45349235605841), 'federal_abs_error': np.float64(2.45349235605841)}, 'LDPR_share': {'federal_actual': np.float64(8.247510047185708), 'federal_pred': np.float64(14.340200560297008), 'federal_error': np.float64(6.0926905131113), 'federal_abs_error': np.float64(6.0926905131113)}}, 2011: {'UR_share': {'federal_actual': np.float64(50.031009051837984), 'federal_pred': np.float64(52.99173168727118), 'federal_error': np.float64(2.960722635433193), 'federal_abs_error': np.float64(2.960722635433193)}, 'KPRF_share': {'federal_actual': np.float64(19.534695042566618), 'federal_pred': np.float64(14.04812666109883), 'federal_error': np.float64(-5.486568381467787), 'federal_abs_error': np.float64(5.486568381467787)}, 'LDPR_share': {'federal_actual': np.float64(11.881602893373739), 'federal_pred': np.float64(14.003329604629073), 'federal_error': np.float64(2.1217267112553344), 'federal_abs_error': np.float64(2.1217267112553344)}}}","{'UR_share': {'federal_actual': np.float64(50.85082530835845), 'federal_pred': np.float64(54.719956108663766), 'federal_error': np.float64(3.8691308003053138), 'federal_abs_error': np.float64(3.8691308003053138)}, 'KPRF_share': {'federal_actual': np.float64(19.708524111162312), 'federal_pred': np.float64(13.755727119497994), 'federal_error': np.float64(-5.952796991664318), 'federal_abs_error': np.float64(5.952796991664318)}, 'LDPR_share': {'federal_actual': np.float64(7.710227223255242), 'federal_pred': np.float64(13.59677871691493), 'federal_error': np.float64(5.886551493659688), 'federal_abs_error': np.float64(5.886551493659688)}}","[{'party': 'UR_share', 'mean_error': 5.122094625079643, 'std_error': 6.8086179623445915, 'median_error': 5.969784234200688, 'q25': 1.5417670493318987, 'q75': 8.71467914781836, 'min_error': -13.299197574977427, 'max_error': 30.810684928936908, 'mae': 7.0623900434697084, 'rmse': 8.487320571124414}, {'party': 'KPRF_share', 'mean_error': -6.660584843174454, 'std_error': 4.922659346411736, 'median_error': -6.7592097918348575, 'q25': -9.337885626137197, 'q75': -4.049910868822817, 'min_error': -21.271751354315946, 'max_error': 10.672069734695047, 'mae': 7.11896052321385, 'rmse': 8.26462381228018}, {'party': 'LDPR_share', 'mean_error': 6.461837478172045, 'std_error': 3.993967529786575, 'median_error': 6.790877185692885, 'q25': 3.710919454850272, 'q75': 8.845954139350901, 'min_error': -2.6485700111377906, 'max_error': 15.067415382333245, 'mae': 6.628031702819826, 'rmse': 7.583859844658984}]",{},,249,83,"['KPRF_share_lag1', 'LDPR_share_lag1', 'UR_share_lag1', 'age_working_share_lag1', 'pres_leading_candidate_share_lag', 'pres_turnout_lag', 'turnout_rate', 'turnout_rate_lag1', 'urban_population_share_lag1']","['UR_share', 'KPRF_share', 'LDPR_share']"
HistoricalMean,B,ELECTORAL_ONLY,region,"[{'mae': 10.557441853507758, 'rmse': 11.899418826593287, 'r2': 0.5203261540827249, 'bias': 2.853585284177109e-17, 'pearson_r': 0.7213363668100515, 'spearman_r': 0.593177796615163, 'party': 'UR_share', 'n_samples': 249}, {'mae': 3.70026060517983, 'rmse': 4.411648056993005, 'r2': 0.4835566160526892, 'bias': 1.355453009984127e-16, 'pearson_r': 0.6953823524167758, 'spearman_r': 0.6513160209667307, 'party': 'KPRF_share', 'n_samples': 249}, {'mae': 1.9390569377429212, 'rmse': 2.312151057754294, 'r2': 0.7667266680250285, 'bias': 5.3504724078320797e-17, 'pearson_r': 0.8756292982906801, 'spearman_r': 0.8096604772542191, 'party': 'LDPR_share', 'n_samples': 249}]","[{'mae': 8.25969396629659, 'rmse': 9.897241313668943, 'r2': 0.6146973189574543, 'bias': 4.403490324022735, 'pearson_r': 0.8331193404624787, 'spearman_r': 0.652491499097435, 'party': 'UR_share', 'n_samples': 83}, {'mae': 7.300897616041313, 'rmse': 8.92279796393739, 'r2': -0.4994097579699339, 'bias': -6.642772994131107, 'pearson_r': 0.5759500955363281, 'spearman_r': 0.41937785987154186, 'party': 'KPRF_share', 'n_samples': 83}, {'mae': 3.0696765192171225, 'rmse': 3.626130707519582, 'r2': -0.12338537761028756, 'bias': 2.6040978725867205, 'pearson_r': 0.7987036042398831, 'spearman_r': 0.7678099156206707, 'party': 'LDPR_share', 'n_samples': 83}]","{2003: {'UR_share': {'federal_actual': np.float64(38.15906792710828), 'federal_pred': np.float64(50.49938021232477), 'federal_error': np.float64(12.340312285216491), 'federal_abs_error': np.float64(12.340312285216491)}, 'KPRF_share': {'federal_actual': np.float64(12.81489793154722), 'federal_pred': np.float64(14.86770106787298), 'federal_error': np.float64(2.0528031363257604), 'federal_abs_error': np.float64(2.0528031363257604)}, 'LDPR_share': {'federal_actual': np.float64(11.635043321976056), 'federal_pred': np.float64(10.716931883980628), 'federal_error': np.float64(-0.918111437995428), 'federal_abs_error': np.float64(0.918111437995428)}}, 2007: {'UR_share': {'federal_actual': np.float64(64.9529858857037), 'federal_pred': np.float64(50.81161832318692), 'federal_error': np.float64(-14.141367562516777), 'federal_abs_error': np.float64(14.141367562516777)}, 'KPRF_share': {'federal_actual': np.float64(11.724246522772837), 'federal_pred': np.float64(14.76462489925356), 'federal_error': np.float64(3.0403783764807226), 'federal_abs_error': np.float64(3.0403783764807226)}, 'LDPR_share': {'federal_actual': np.float64(8.247510047185708), 'federal_pred': np.float64(10.726451802217866), 'federal_error': np.float64(2.4789417550321584), 'federal_abs_error': np.float64(2.4789417550321584)}}, 2011: {'UR_share': {'federal_actual': np.float64(50.031009051837984), 'federal_pred': np.float64(51.261851074509956), 'federal_error': np.float64(1.2308420226719718), 'federal_abs_error': np.float64(1.2308420226719718)}, 'KPRF_share': {'federal_actual': np.float64(19.534695042566618), 'federal_pred': np.float64(14.717427902491522), 'federal_error': np.float64(-4.817267140075096), 'federal_abs_error': np.float64(4.817267140075096)}, 'LDPR_share': {'federal_actual': np.float64(11.881602893373739), 'federal_pred': np.float64(10.474296973202236), 'federal_error': np.float64(-1.4073059201715026), 'federal_abs_error': np.float64(1.4073059201715026)}}}","{'UR_share': {'federal_actual': np.float64(50.85082530835845), 'federal_pred': np.float64(52.22498533615627), 'federal_error': np.float64(1.3741600277978208), 'federal_abs_error': np.float64(1.3741600277978208)}, 'KPRF_share': {'federal_actual': np.float64(19.708524111162312), 'federal_pred': np.float64(14.590722660731156), 'federal_error': np.float64(-5.1178014504311555), 'federal_abs_error': np.float64(5.1178014504311555)}, 'LDPR_share': {'federal_actual': np.float64(7.710227223255242), 'federal_pred': np.float64(10.344796407230827), 'federal_error': np.float64(2.634569183975586), 'federal_abs_error': np.float64(2.634569183975586)}}","[{'party': 'UR_share', 'mean_error': 4.403490324022735, 'std_error': 8.917553710506079, 'median_error': 5.9727094182366685, 'q25': -2.441773153531962, 'q75': 10.29138910759249, 'min_error': -17.867493987675417, 'max_error': 23.39954599666342, 'mae': 8.25969396629659, 'rmse': 9.897241313668943}, {'party': 'KPRF_share', 'mean_error': -6.642772994131107, 'std_error': 5.9935543708058425, 'median_error': -6.343454623865934, 'q25': -10.738955136983222, 'q75': -2.5666049337552534, 'min_error': -24.11027291112672, 'max_error': 6.543497694785568, 'mae': 7.300897616041313, 'rmse': 8.92279796393739}, {'party': 'LDPR_share', 'mean_error': 2.6040978725867205, 'std_error': 2.538730114606657, 'median_error': 2.5821975209274832, 'q25': 1.1084171159865743, 'q75': 4.149831439016204, 'min_error': -5.683723688049183, 'max_error': 9.501017783115625, 'mae': 3.0696765192171225, 'rmse': 3.626130707519582}]",{},,249,83,"['KPRF_share_lag1', 'LDPR_share_lag1', 'UR_share_lag1', 'age_working_share_lag1', 'pres_leading_candidate_share_lag', 'pres_turnout_lag', 'turnout_rate', 'turnout_rate_lag1', 'urban_population_share_lag1']","['UR_share', 'KPRF_share', 'LDPR_share']"
WeightedHistoricalMean,B,ELECTORAL_ONLY,region,"[{'mae': 10.523924667860035, 'rmse': 12.140058407934195, 'r2': 0.5007292882019323, 'bias': 0.6761510421345196, 'pearson_r': 0.7097631615649572, 'spearman_r': 0.5692788586627017, 'party': 'UR_share', 'n_samples': 249}, {'mae': 3.892934287395228, 'rmse': 4.608011529286657, 'r2': 0.43655943054312907, 'bias': 0.34660343595961557, 'pearson_r': 0.6637865085683206, 'spearman_r': 0.6017691010079097, 'party': 'KPRF_share', 'n_samples': 249}, {'mae': 2.204591939464328, 'rmse': 2.9011479956734383, 'r2': 0.63274099569103, 'bias': 1.3387519121606146, 'pearson_r': 0.8599192477271335, 'spearman_r': 0.7887559027220308, 'party': 'LDPR_share', 'n_samples': 249}]","[{'mae': 7.333481455231411, 'rmse': 9.045027114311559, 'r2': 0.6781945028890678, 'bias': 5.079641366157255, 'pearson_r': 0.8866433762422811, 'spearman_r': 0.8117207505982116, 'party': 'UR_share', 'n_samples': 83}, {'mae': 6.750749186208794, 'rmse': 8.205448665191973, 'r2': -0.26801058647808107, 'bias': -6.29616955817149, 'pearson_r': 0.7017273068813568, 'spearman_r': 0.5600100751437807, 'party': 'KPRF_share', 'n_samples': 83}, {'mae': 4.254970168892264, 'rmse': 4.801860582656029, 'r2': -0.9699760695863051, 'bias': 3.942849784747335, 'pearson_r': 0.844198932681412, 'spearman_r': 0.8015196675202552, 'party': 'LDPR_share', 'n_samples': 83}]","{2003: {'UR_share': {'federal_actual': np.float64(38.15906792710828), 'federal_pred': np.float64(51.47465260663743), 'federal_error': np.float64(13.315584679529145), 'federal_abs_error': np.float64(13.315584679529145)}, 'KPRF_share': {'federal_actual': np.float64(12.81489793154722), 'federal_pred': np.float64(15.012167212678706), 'federal_error': np.float64(2.1972692811314865), 'federal_abs_error': np.float64(2.1972692811314865)}, 'LDPR_share': {'federal_actual': np.float64(11.635043321976056), 'federal_pred': np.float64(12.005680794743842), 'federal_error': np.float64(0.37063747276778614), 'federal_abs_error': np.float64(0.37063747276778614)}}, 2007: {'UR_share': {'federal_actual': np.float64(64.9529858857037), 'federal_pred': np.float64(51.80641264717635), 'federal_error': np.float64(-13.146573238527345), 'federal_abs_error': np.float64(13.146573238527345)}, 'KPRF_share': {'federal_actual': np.float64(11.724246522772837), 'federal_pred': np.float64(14.920185444030635), 'federal_error': np.float64(3.195938921257797), 'federal_abs_error': np.float64(3.195938921257797)}, 'LDPR_share': {'federal_actual': np.float64(8.247510047185708), 'federal_pred': np.float64(11.988950235692592), 'federal_error': np.float64(3.7414401885068838), 'federal_abs_error': np.float64(3.7414401885068838)}}, 2011: {'UR_share': {'federal_actual': np.float64(50.031009051837984), 'federal_pred': np.float64(52.328480127988314), 'federal_error': np.float64(2.2974710761503303), 'federal_abs_error': np.float64(2.2974710761503303)}, 'KPRF_share': {'federal_actual': np.float64(19.534695042566618), 'federal_pred': np.float64(14.832629563932983), 'federal_error': np.float64(-4.702065478633635), 'federal_abs_error': np.float64(4.702065478633635)}, 'LDPR_share': {'federal_actual': np.float64(11.881602893373739), 'federal_pred': np.float64(11.70305866534945), 'federal_error': np.float64(-0.17854422802428793), 'federal_abs_error': np.float64(0.17854422802428793)}}}","{'UR_share': {'federal_actual': np.float64(50.85082530835845), 'federal_pred': np.float64(53.567086629223134), 'federal_error': np.float64(2.7162613208646817), 'federal_abs_error': np.float64(2.7162613208646817)}, 'KPRF_share': {'federal_actual': np.float64(19.708524111162312), 'federal_pred': np.float64(14.625652405765003), 'federal_error': np.float64(-5.082871705397309), 'federal_abs_error': np.float64(5.082871705397309)}, 'LDPR_share': {'federal_actual': np.float64(7.710227223255242), 'federal_pred': np.float64(11.471531783786816), 'federal_error': np.float64(3.761304560531574), 'federal_abs_error': np.float64(3.761304560531574)}}","[{'party': 'UR_share', 'mean_error': 5.079641366157255, 'std_error': 7.529462459725432, 'median_error': 5.6830034921881705, 'q25': 0.1744963782742417, 'q75': 9.588714852583934, 'min_error': -14.148822145264624, 'max_error': 26.574616327039948, 'mae': 7.333481455231411, 'rmse': 9.045027114311559}, {'party': 'KPRF_share', 'mean_error': -6.29616955817149, 'std_error': 5.293891838511022, 'median_error': -5.992458737856186, 'q25': -9.423255721794757, 'q75': -2.542760821841167, 'min_error': -22.77384600581379, 'max_error': 7.032778811434316, 'mae': 6.750749186208794, 'rmse': 8.205448665191973}, {'party': 'LDPR_share', 'mean_error': 3.942849784747335, 'std_error': 2.7574277787354515, 'median_error': 4.111528559880266, 'q25': 2.674408751903337, 'q75': 5.608669684292892, 'min_error': -4.734830221033606, 'max_error': 10.45262075582015, 'mae': 4.254970168892264, 'rmse': 4.801860582656029}]","{'decay': 'exponential', 'decay_rate': 0.8}",3.990019616252381,249,83,"['KPRF_share_lag1', 'LDPR_share_lag1', 'UR_share_lag1', 'age_working_share_lag1', 'pres_leading_candidate_share_lag', 'pres_turnout_lag', 'turnout_rate', 'turnout_rate_lag1', 'urban_population_share_lag1']","['UR_share', 'KPRF_share', 'LDPR_share']"
