model,experiment,feature_group,level,train_metrics,test_metrics,train_federal,test_federal,test_error_distribution,tuned_params,tuning_mae,n_train,n_test,feature_columns,target_columns
LinearRegression,B,ALL_FEATURES,region,"[{'mae': 5.609094661057083, 'rmse': 7.090446904077703, 'r2': 0.8296893696949761, 'bias': 0.46580104464443833, 'pearson_r': 0.9115430547189066, 'spearman_r': 0.8869708511465215, 'party': 'UR_share', 'n_samples': 249}, {'mae': 3.4264238699555514, 'rmse': 4.384753946458309, 'r2': 0.4898340659415604, 'bias': -0.5533924237145261, 'pearson_r': 0.7090955023914965, 'spearman_r': 0.6833548387096775, 'party': 'KPRF_share', 'n_samples': 249}, {'mae': 1.8890955983651752, 'rmse': 2.330465405201835, 'r2': 0.7630165567038354, 'bias': -0.013389807477264086, 'pearson_r': 0.8738387176698638, 'spearman_r': 0.8465697629226583, 'party': 'LDPR_share', 'n_samples': 249}]","[{'mae': 9.748592587449275, 'rmse': 11.318646598243745, 'r2': 0.4960787035595007, 'bias': 8.39275586030168, 'pearson_r': 0.889662104055295, 'spearman_r': 0.7974476302422231, 'party': 'UR_share', 'n_samples': 83}, {'mae': 7.964106962521035, 'rmse': 9.421395665057336, 'r2': -0.6716628837241962, 'bias': -7.317066085907891, 'pearson_r': 0.6065690831462428, 'spearman_r': 0.47812854204273536, 'party': 'KPRF_share', 'n_samples': 83}, {'mae': 6.873632080939, 'rmse': 7.708240392966527, 'r2': -4.076359353289154, 'bias': 6.799420553954198, 'pearson_r': 0.8477611291704511, 'spearman_r': 0.8122035179043701, 'party': 'LDPR_share', 'n_samples': 83}]","{2003: {'UR_share': {'federal_actual': np.float64(38.15906792710828), 'federal_pred': np.float64(38.79054460159872), 'federal_error': np.float64(0.6314766744904361), 'federal_abs_error': np.float64(0.6314766744904361)}, 'KPRF_share': {'federal_actual': np.float64(12.81489793154722), 'federal_pred': np.float64(14.61860708988287), 'federal_error': np.float64(1.80370915833565), 'federal_abs_error': np.float64(1.80370915833565)}, 'LDPR_share': {'federal_actual': np.float64(11.635043321976056), 'federal_pred': np.float64(12.081014745724376), 'federal_error': np.float64(0.4459714237483201), 'federal_abs_error': np.float64(0.4459714237483201)}}, 2007: {'UR_share': {'federal_actual': np.float64(64.9529858857037), 'federal_pred': np.float64(63.31006900831893), 'federal_error': np.float64(-1.6429168773847636), 'federal_abs_error': np.float64(1.6429168773847636)}, 'KPRF_share': {'federal_actual': np.float64(11.724246522772837), 'federal_pred': np.float64(11.318490608395564), 'federal_error': np.float64(-0.40575591437727354), 'federal_abs_error': np.float64(0.40575591437727354)}, 'LDPR_share': {'federal_actual': np.float64(8.247510047185708), 'federal_pred': np.float64(8.025462800082233), 'federal_error': np.float64(-0.22204724710347534), 'federal_abs_error': np.float64(0.22204724710347534)}}, 2011: {'UR_share': {'federal_actual': np.float64(50.031009051837984), 'federal_pred': np.float64(53.53712584678544), 'federal_error': np.float64(3.5061167949474594), 'federal_abs_error': np.float64(3.5061167949474594)}, 'KPRF_share': {'federal_actual': np.float64(19.534695042566618), 'federal_pred': np.float64(16.047936314808926), 'federal_error': np.float64(-3.4867587277576924), 'federal_abs_error': np.float64(3.4867587277576924)}, 'LDPR_share': {'federal_actual': np.float64(11.881602893373739), 'federal_pred': np.float64(11.156277914250081), 'federal_error': np.float64(-0.7253249791236573), 'federal_abs_error': np.float64(0.7253249791236573)}}}","{'UR_share': {'federal_actual': np.float64(50.85082530835845), 'federal_pred': np.float64(57.36505989619157), 'federal_error': np.float64(6.514234587833116), 'federal_abs_error': np.float64(6.514234587833116)}, 'KPRF_share': {'federal_actual': np.float64(19.708524111162312), 'federal_pred': np.float64(13.717936276937019), 'federal_error': np.float64(-5.990587834225293), 'federal_abs_error': np.float64(5.990587834225293)}, 'LDPR_share': {'federal_actual': np.float64(7.710227223255242), 'federal_pred': np.float64(13.817017579581105), 'federal_error': np.float64(6.106790356325863), 'federal_abs_error': np.float64(6.106790356325863)}}","[{'party': 'UR_share', 'mean_error': 8.39275586030168, 'std_error': 7.640467534922227, 'median_error': 9.438527848978694, 'q25': 3.784873863248219, 'q75': 14.20057080842616, 'min_error': -10.599052640049607, 'max_error': 23.75461012434789, 'mae': 9.748592587449275, 'rmse': 11.318646598243745}, {'party': 'KPRF_share', 'mean_error': -7.317066085907891, 'std_error': 5.970995886904678, 'median_error': -6.80256060570397, 'q25': -11.312045920531158, 'q75': -3.2273258862619887, 'min_error': -22.06842655157495, 'max_error': 6.890031489030571, 'mae': 7.964106962521035, 'rmse': 9.421395665057336}, {'party': 'LDPR_share', 'mean_error': 6.799420553954198, 'std_error': 3.6531686165486574, 'median_error': 7.206376453679752, 'q25': 4.713055879163972, 'q75': 8.8970087313742, 'min_error': -2.1509384195169754, 'max_error': 15.927044355017165, 'mae': 6.873632080939, 'rmse': 7.708240392966527}]",{},inf,249,83,"['GRP_per_capita_lag1', 'KPRF_share_lag1', 'LDPR_share_lag1', 'UR_share_lag1', 'age_working_share_lag1', 'average_salary_lag1', 'birth_rate_lag1', 'death_rate_lag1', 'doctors_per_1000_lag1', 'hospital_beds_per_1000_lag1', 'housing_area_per_capita_lag1', 'migration_rate_lag1', 'natural_population_growth_lag1', 'population_lag1', 'poverty_rate_lag1', 'pres_leading_candidate_share_lag', 'pres_turnout_lag', 'real_disposable_income_lag1', 'turnout_rate', 'turnout_rate_lag1', 'unemployment_rate_lag1', 'urban_population_share_lag1']","['UR_share', 'KPRF_share', 'LDPR_share']"
Ridge,B,ALL_FEATURES,region,"[{'mae': 11.171735445974113, 'rmse': 12.317865754887528, 'r2': 0.48599721616542, 'bias': 0.6877166894369438, 'pearson_r': 0.7872509606548849, 'spearman_r': 0.7218950641274776, 'party': 'UR_share', 'n_samples': 249}, {'mae': 4.249685704545426, 'rmse': 5.302791273979146, 'r2': 0.2538432602134142, 'bias': -0.5208257755452771, 'pearson_r': 0.633121605527066, 'spearman_r': 0.5926739214924214, 'party': 'KPRF_share', 'n_samples': 249}, {'mae': 2.8815597030849895, 'rmse': 3.421396544484098, 'r2': 0.4892133835770046, 'bias': 0.19138165356385572, 'pearson_r': 0.7526449555903559, 'spearman_r': 0.6144733773804898, 'party': 'LDPR_share', 'n_samples': 249}]","[{'mae': 8.870005007097738, 'rmse': 9.882560964572523, 'r2': 0.615839492356917, 'bias': 3.294671011761248, 'pearson_r': 0.9074610182440624, 'spearman_r': 0.8122664875529995, 'party': 'UR_share', 'n_samples': 83}, {'mae': 6.518699394645121, 'rmse': 8.053779546846048, 'r2': -0.22156811716077351, 'bias': -5.264674270779186, 'pearson_r': 0.7678228611206975, 'spearman_r': 0.6675202552369758, 'party': 'KPRF_share', 'n_samples': 83}, {'mae': 6.648450232950843, 'rmse': 7.045354937630148, 'r2': -3.2407982499473036, 'bias': 6.648450232950843, 'pearson_r': 0.7888098448174858, 'spearman_r': 0.7298602073800428, 'party': 'LDPR_share', 'n_samples': 83}]","{2003: {'UR_share': {'federal_actual': np.float64(38.15906792710828), 'federal_pred': np.float64(47.9134436649828), 'federal_error': np.float64(9.754375737874518), 'federal_abs_error': np.float64(9.754375737874518)}, 'KPRF_share': {'federal_actual': np.float64(12.81489793154722), 'federal_pred': np.float64(14.483857378456735), 'federal_error': np.float64(1.6689594469095148), 'federal_abs_error': np.float64(1.6689594469095148)}, 'LDPR_share': {'federal_actual': np.float64(11.635043321976056), 'federal_pred': np.float64(11.44249706246572), 'federal_error': np.float64(-0.19254625951033688), 'federal_abs_error': np.float64(0.19254625951033688)}}, 2007: {'UR_share': {'federal_actual': np.float64(64.9529858857037), 'federal_pred': np.float64(53.17220050407263), 'federal_error': np.float64(-11.78078538163107), 'federal_abs_error': np.float64(11.78078538163107)}, 'KPRF_share': {'federal_actual': np.float64(11.724246522772837), 'federal_pred': np.float64(13.734264658616407), 'federal_error': np.float64(2.01001813584357), 'federal_abs_error': np.float64(2.01001813584357)}, 'LDPR_share': {'federal_actual': np.float64(8.247510047185708), 'federal_pred': np.float64(11.134583148416965), 'federal_error': np.float64(2.887073101231257), 'federal_abs_error': np.float64(2.887073101231257)}}, 2011: {'UR_share': {'federal_actual': np.float64(50.031009051837984), 'federal_pred': np.float64(54.551714385558356), 'federal_error': np.float64(4.520705333720372), 'federal_abs_error': np.float64(4.520705333720372)}, 'KPRF_share': {'federal_actual': np.float64(19.534695042566618), 'federal_pred': np.float64(14.27162827307781), 'federal_error': np.float64(-5.263066769488807), 'federal_abs_error': np.float64(5.263066769488807)}, 'LDPR_share': {'federal_actual': np.float64(11.881602893373739), 'federal_pred': np.float64(11.12858172608947), 'federal_error': np.float64(-0.7530211672842686), 'federal_abs_error': np.float64(0.7530211672842686)}}}","{'UR_share': {'federal_actual': np.float64(50.85082530835845), 'federal_pred': np.float64(51.44150184383289), 'federal_error': np.float64(0.5906765354744365), 'federal_abs_error': np.float64(0.5906765354744365)}, 'KPRF_share': {'federal_actual': np.float64(19.708524111162312), 'federal_pred': np.float64(15.746924699531204), 'federal_error': np.float64(-3.9615994116311075), 'federal_abs_error': np.float64(3.9615994116311075)}, 'LDPR_share': {'federal_actual': np.float64(7.710227223255242), 'federal_pred': np.float64(14.438181346731318), 'federal_error': np.float64(6.727954123476076), 'federal_abs_error': np.float64(6.727954123476076)}}","[{'party': 'UR_share', 'mean_error': 3.294671011761248, 'std_error': 9.373836704313113, 'median_error': 5.628550135096944, 'q25': -4.822327736362254, 'q75': 10.502596034225103, 'min_error': -18.63586917489576, 'max_error': 18.39926802271028, 'mae': 8.870005007097738, 'rmse': 9.882560964572523}, {'party': 'KPRF_share', 'mean_error': -5.264674270779186, 'std_error': 6.13184937524689, 'median_error': -4.567842940733758, 'q25': -9.79229517751362, 'q75': -1.2058458618712056, 'min_error': -20.37858063576914, 'max_error': 9.46539326824231, 'mae': 6.518699394645121, 'rmse': 8.053779546846048}, {'party': 'LDPR_share', 'mean_error': 6.648450232950843, 'std_error': 2.3455101448967897, 'median_error': 6.638197022190862, 'q25': 4.948357996816139, 'q75': 7.753302390237314, 'min_error': 2.1700463804212466, 'max_error': 12.985391662802144, 'mae': 6.648450232950843, 'rmse': 7.045354937630148}]",{'alpha': 1000.0},5.363840090275612,249,83,"['GRP_per_capita_lag1', 'KPRF_share_lag1', 'LDPR_share_lag1', 'UR_share_lag1', 'age_working_share_lag1', 'average_salary_lag1', 'birth_rate_lag1', 'death_rate_lag1', 'doctors_per_1000_lag1', 'hospital_beds_per_1000_lag1', 'housing_area_per_capita_lag1', 'migration_rate_lag1', 'natural_population_growth_lag1', 'population_lag1', 'poverty_rate_lag1', 'pres_leading_candidate_share_lag', 'pres_turnout_lag', 'real_disposable_income_lag1', 'turnout_rate', 'turnout_rate_lag1', 'unemployment_rate_lag1', 'urban_population_share_lag1']","['UR_share', 'KPRF_share', 'LDPR_share']"
ElasticNet,B,ALL_FEATURES,region,"[{'mae': 12.57888166815575, 'rmse': 14.560335756646902, 'r2': 0.2818133675467862, 'bias': 0.9412689644718083, 'pearson_r': 0.8325527791696131, 'spearman_r': 0.7717567042363, 'party': 'UR_share', 'n_samples': 249}, {'mae': 4.9059882065387015, 'rmse': 6.1388866442545975, 'r2': -5.261614539620041e-07, 'bias': -0.004452962260837676, 'pearson_r': nan, 'spearman_r': nan, 'party': 'KPRF_share', 'n_samples': 249}, {'mae': 3.804769984547271, 'rmse': 4.8834044127683764, 'r2': -0.04058621217470826, 'bias': 0.9644349013963309, 'pearson_r': nan, 'spearman_r': nan, 'party': 'LDPR_share', 'n_samples': 249}]","[{'mae': 10.791685156837913, 'rmse': 12.567847280831353, 'r2': 0.37870837164139504, 'bias': 2.841343915368334, 'pearson_r': 0.937631982908209, 'spearman_r': 0.8169682213173249, 'party': 'UR_share', 'n_samples': 83}, {'mae': 8.298619972134361, 'rmse': 9.863268011871343, 'r2': -0.8321451713700965, 'bias': -6.647225956391943, 'pearson_r': nan, 'spearman_r': nan, 'party': 'KPRF_share', 'n_samples': 83}, {'mae': 4.026396610751336, 'rmse': 4.943588612357189, 'r2': -1.0879808140518836, 'bias': 3.5685327739830512, 'pearson_r': nan, 'spearman_r': nan, 'party': 'LDPR_share', 'n_samples': 83}]","{2003: {'UR_share': {'federal_actual': np.float64(38.15906792710828), 'federal_pred': np.float64(51.3335550078837), 'federal_error': np.float64(13.174487080775421), 'federal_abs_error': np.float64(13.174487080775421)}, 'KPRF_share': {'federal_actual': np.float64(12.81489793154722), 'federal_pred': np.float64(14.504059577354804), 'federal_error': np.float64(1.6891616458075838), 'federal_abs_error': np.float64(1.6891616458075838)}, 'LDPR_share': {'federal_actual': np.float64(11.635043321976056), 'federal_pred': np.float64(12.103424789575241), 'federal_error': np.float64(0.4683814675991851), 'federal_abs_error': np.float64(0.4683814675991851)}}, 2007: {'UR_share': {'federal_actual': np.float64(64.9529858857037), 'federal_pred': np.float64(53.82078865307943), 'federal_error': np.float64(-11.132197232624264), 'federal_abs_error': np.float64(11.132197232624264)}, 'KPRF_share': {'federal_actual': np.float64(11.724246522772837), 'federal_pred': np.float64(14.504059577354807), 'federal_error': np.float64(2.77981305458197), 'federal_abs_error': np.float64(2.77981305458197)}, 'LDPR_share': {'federal_actual': np.float64(8.247510047185708), 'federal_pred': np.float64(12.10342478957524), 'federal_error': np.float64(3.8559147423895315), 'federal_abs_error': np.float64(3.8559147423895315)}}, 2011: {'UR_share': {'federal_actual': np.float64(50.031009051837984), 'federal_pred': np.float64(52.92246678773351), 'federal_error': np.float64(2.8914577358955285), 'federal_abs_error': np.float64(2.8914577358955285)}, 'KPRF_share': {'federal_actual': np.float64(19.534695042566618), 'federal_pred': np.float64(14.504059577354807), 'federal_error': np.float64(-5.030635465211811), 'federal_abs_error': np.float64(5.030635465211811)}, 'LDPR_share': {'federal_actual': np.float64(11.881602893373739), 'federal_pred': np.float64(12.103424789575241), 'federal_error': np.float64(0.2218218962015026), 'federal_abs_error': np.float64(0.2218218962015026)}}}","{'UR_share': {'federal_actual': np.float64(50.85082530835845), 'federal_pred': np.float64(50.847903853773296), 'federal_error': np.float64(-0.0029214545851559137), 'federal_abs_error': np.float64(0.0029214545851559137)}, 'KPRF_share': {'federal_actual': np.float64(19.708524111162312), 'federal_pred': np.float64(14.504059577354807), 'federal_error': np.float64(-5.204464533807505), 'federal_abs_error': np.float64(5.204464533807505)}, 'LDPR_share': {'federal_actual': np.float64(7.710227223255242), 'federal_pred': np.float64(12.103424789575241), 'federal_error': np.float64(4.39319756632), 'federal_abs_error': np.float64(4.39319756632)}}","[{'party': 'UR_share', 'mean_error': 2.841343915368334, 'std_error': 12.31687156015081, 'median_error': 7.1724846558236734, 'q25': -5.196738849281637, 'q75': 11.940543701379223, 'min_error': -34.172171541375604, 'max_error': 22.624152586470963, 'mae': 10.791685156837913, 'rmse': 12.567847280831353}, {'party': 'KPRF_share', 'mean_error': -6.647225956391943, 'std_error': 7.331165319782017, 'median_error': -6.7695013840205664, 'q25': -12.05724309670836, 'q75': -2.4341721741921027, 'min_error': -22.70149086985743, 'max_error': 13.753620032239569, 'mae': 8.298619972134361, 'rmse': 9.863268011871343}, {'party': 'LDPR_share', 'mean_error': 3.5685327739830512, 'std_error': 3.442002578205533, 'median_error': 3.3524770476713357, 'q25': 1.8599662032765316, 'q75': 5.292333231398436, 'min_error': -4.61550735682591, 'max_error': 11.991863727667054, 'mae': 4.026396610751336, 'rmse': 4.943588612357189}]","{'selection': 'random', 'max_iter': 2000, 'l1_ratio': 0.99, 'alpha': 10.0}",5.671540556728499,249,83,"['GRP_per_capita_lag1', 'KPRF_share_lag1', 'LDPR_share_lag1', 'UR_share_lag1', 'age_working_share_lag1', 'average_salary_lag1', 'birth_rate_lag1', 'death_rate_lag1', 'doctors_per_1000_lag1', 'hospital_beds_per_1000_lag1', 'housing_area_per_capita_lag1', 'migration_rate_lag1', 'natural_population_growth_lag1', 'population_lag1', 'poverty_rate_lag1', 'pres_leading_candidate_share_lag', 'pres_turnout_lag', 'real_disposable_income_lag1', 'turnout_rate', 'turnout_rate_lag1', 'unemployment_rate_lag1', 'urban_population_share_lag1']","['UR_share', 'KPRF_share', 'LDPR_share']"
