model,experiment,feature_group,level,train_metrics,test_metrics,train_federal,test_federal,test_error_distribution,n_train,n_test,feature_columns,target_columns
StackingEnsemble,A,ROSSTAT_ONLY,region,"[{'mae': 14.839473615667947, 'rmse': 16.868326776587867, 'r2': 0.036085420537065205, 'bias': 14.824899478493528, 'pearson_r': 0.8849137633936264, 'spearman_r': 0.862383331488864, 'party': 'UR_share', 'n_samples': 249}, {'mae': 4.3875621249694134, 'rmse': 5.276973440569018, 'r2': 0.26109123716957305, 'bias': 4.26107835785861, 'pearson_r': 0.9576735259525392, 'spearman_r': 0.951579385115254, 'party': 'KPRF_share', 'n_samples': 249}, {'mae': 3.8436667294126146, 'rmse': 4.730689261220248, 'r2': 0.02347913166583815, 'bias': 3.574304991610808, 'pearson_r': 0.9328441610480697, 'spearman_r': 0.9198598602471739, 'party': 'LDPR_share', 'n_samples': 249}]","[{'mae': 8.696746227703105, 'rmse': 10.40303906198924, 'r2': 0.4394612251584916, 'bias': 3.8502836419265183, 'pearson_r': 0.7261056826536416, 'spearman_r': 0.5872129633516644, 'party': 'UR_share', 'n_samples': 83}, {'mae': 13.345141707446663, 'rmse': 14.057129317290187, 'r2': -7.735339787801102, 'bias': 13.345141707446663, 'pearson_r': 0.5863004241772269, 'spearman_r': 0.46677301540657395, 'party': 'KPRF_share', 'n_samples': 83}, {'mae': 3.4483628154070742, 'rmse': 4.264198883084007, 'r2': 0.5665261210778784, 'bias': 0.9063254209908738, 'pearson_r': 0.769903336598176, 'spearman_r': 0.7348977792703917, 'party': 'LDPR_share', 'n_samples': 83}]",{},{},"[{'party': 'UR_share', 'mean_error': 3.8502836419265183, 'std_error': 9.723041918973136, 'median_error': 5.6530353331325, 'q25': -0.8276170841540349, 'q75': 11.151706064336889, 'min_error': -22.519268922358734, 'max_error': 21.054322681488188, 'mae': 8.696746227703105, 'rmse': 10.40303906198924}, {'party': 'KPRF_share', 'mean_error': 13.345141707446663, 'std_error': 4.443872773266776, 'median_error': 13.998054732828841, 'q25': 10.94442477892319, 'q75': 16.334065772696327, 'min_error': 1.3211065137279974, 'max_error': 22.500115583038887, 'mae': 13.345141707446663, 'rmse': 14.057129317290187}, {'party': 'LDPR_share', 'mean_error': 0.9063254209908738, 'std_error': 4.192099431389972, 'median_error': 1.0520100567534065, 'q25': -2.0490416063330708, 'q75': 3.30367054626363, 'min_error': -9.822135799287949, 'max_error': 9.880884220739869, 'mae': 3.4483628154070742, 'rmse': 4.264198883084007}]",249,83,"['GRP_per_capita_lag1', 'age_working_share_lag1', 'average_salary_lag1', 'birth_rate_lag1', 'death_rate_lag1', 'doctors_per_1000_lag1', 'hospital_beds_per_1000_lag1', 'housing_area_per_capita_lag1', 'migration_rate_lag1', 'natural_population_growth_lag1', 'population_lag1', 'poverty_rate_lag1', 'real_disposable_income_lag1', 'unemployment_rate_lag1', 'urban_population_share_lag1']","['UR_share', 'KPRF_share', 'LDPR_share']"
