model,experiment,feature_group,level,train_metrics,test_metrics,train_federal,test_federal,test_error_distribution,tuned_params,tuning_mae,n_train,n_test,feature_columns,target_columns
StackingEnsemble,A,ELECTORAL_ONLY,region,"[{'mae': 9.590298429688588, 'rmse': 11.729026699507454, 'r2': 0.5399156426559868, 'bias': -5.474211405724494, 'pearson_r': 0.8393596127471243, 'spearman_r': 0.811974736179339, 'party': 'UR_share', 'n_samples': 166}, {'mae': 9.955200586490603, 'rmse': 10.615796965048384, 'r2': -5.573757497482601, 'bias': 9.794093496781482, 'pearson_r': 0.7811905132313925, 'spearman_r': 0.7425241521338485, 'party': 'KPRF_share', 'n_samples': 166}, {'mae': 3.3569717328328474, 'rmse': 4.221489789639204, 'r2': 0.020364111372011662, 'bias': 1.5848057371108444, 'pearson_r': 0.7104371694832868, 'spearman_r': 0.6272602658866276, 'party': 'LDPR_share', 'n_samples': 166}]","[{'mae': 40.8317169074679, 'rmse': 42.74787135799378, 'r2': -8.464859883775338, 'bias': -40.805989910308945, 'pearson_r': 0.8642313572210433, 'spearman_r': 0.7280970572184208, 'party': 'UR_share', 'n_samples': 83}, {'mae': 22.793810443831056, 'rmse': 23.50492385316969, 'r2': -23.423293011374202, 'bias': 22.793810443831056, 'pearson_r': 0.7211824413307496, 'spearman_r': 0.5845682381092313, 'party': 'KPRF_share', 'n_samples': 83}, {'mae': 4.059133614502958, 'rmse': 4.796819145210909, 'r2': 0.4514771586220502, 'bias': 3.221025213013674, 'pearson_r': 0.8473086525625726, 'spearman_r': 0.8073128751941564, 'party': 'LDPR_share', 'n_samples': 83}]","{2003: {'UR_share': {'federal_actual': np.float64(38.15906792710828), 'federal_pred': np.float64(36.51995695697864), 'federal_error': np.float64(-1.639110970129643), 'federal_abs_error': np.float64(1.639110970129643)}, 'KPRF_share': {'federal_actual': np.float64(12.81489793154722), 'federal_pred': np.float64(24.657264852928783), 'federal_error': np.float64(11.842366921381563), 'federal_abs_error': np.float64(11.842366921381563)}, 'LDPR_share': {'federal_actual': np.float64(11.635043321976056), 'federal_pred': np.float64(15.111920042706984), 'federal_error': np.float64(3.476876720730928), 'federal_abs_error': np.float64(3.476876720730928)}}, 2007: {'UR_share': {'federal_actual': np.float64(64.9529858857037), 'federal_pred': np.float64(55.68123684234528), 'federal_error': np.float64(-9.271749043358419), 'federal_abs_error': np.float64(9.271749043358419)}, 'KPRF_share': {'federal_actual': np.float64(11.724246522772837), 'federal_pred': np.float64(19.357426044327156), 'federal_error': np.float64(7.633179521554318), 'federal_abs_error': np.float64(7.633179521554318)}, 'LDPR_share': {'federal_actual': np.float64(8.247510047185708), 'federal_pred': np.float64(9.342260546015362), 'federal_error': np.float64(1.0947504988296544), 'federal_abs_error': np.float64(1.0947504988296544)}}}","{'UR_share': {'federal_actual': np.float64(54.967119772757556), 'federal_pred': np.float64(14.04619708653637), 'federal_error': np.float64(-40.92092268622119), 'federal_abs_error': np.float64(40.92092268622119)}, 'KPRF_share': {'federal_actual': np.float64(13.70670902681688), 'federal_pred': np.float64(36.57847314709401), 'federal_error': np.float64(22.871764120277128), 'federal_abs_error': np.float64(22.871764120277128)}, 'LDPR_share': {'federal_actual': np.float64(13.412673408385771), 'federal_pred': np.float64(17.29334812438867), 'federal_error': np.float64(3.8806747160029005), 'federal_abs_error': np.float64(3.8806747160029005)}}","[{'party': 'UR_share', 'mean_error': -40.805989910308945, 'std_error': 12.815239844156002, 'median_error': -44.89541631258511, 'q25': -48.684415613593266, 'q75': -35.63185124846069, 'min_error': -63.159275281468815, 'max_error': 1.067670382096452, 'mae': 40.8317169074679, 'rmse': 42.74787135799378}, {'party': 'KPRF_share', 'mean_error': 22.793810443831056, 'std_error': 5.772794707116817, 'median_error': 24.32491420111525, 'q25': 21.031058573165552, 'q75': 26.850446332237077, 'min_error': 7.594678508191237, 'max_error': 32.156242183988084, 'mae': 22.793810443831056, 'rmse': 23.50492385316969}, {'party': 'LDPR_share', 'mean_error': 3.221025213013674, 'std_error': 3.576108135584615, 'median_error': 3.5859610545191547, 'q25': 1.1633770003157942, 'q75': 5.555850604914458, 'min_error': -5.6277936588969375, 'max_error': 11.807971729184983, 'mae': 4.059133614502958, 'rmse': 4.796819145210909}]",{},inf,166,83,"['KPRF_share_lag1', 'LDPR_share_lag1', 'UR_share_lag1', 'age_working_share_lag1', 'pres_leading_candidate_share_lag', 'pres_turnout_lag', 'turnout_rate', 'turnout_rate_lag1', 'urban_population_share_lag1']","['UR_share', 'KPRF_share', 'LDPR_share']"
